"","RLDateTimeHyd_Serial","RLDateTimeHyd","Tow","Activity","PeakFreq","PeakLev","BB","OL_Hz","OL_31_5","OL_63","OL_125","OL_250","OL_500","OL_1000","OL_2000","OL_4000","OL_8000","OL_16000","TOL_Hz","TOL_25","TOL_31_5","TOL_40","TOL_50","TOL_63","TOL_80","TOL_100","TOL_125","TOL_160","TOL_200","TOL_250","TOL_315","TOL_400","TOL_500","TOL_630","TOL_800","TOL_1000","TOL_1250","TOL_1600","TOL_2000","TOL_2500","TOL_3150","TOL_4000","TOL_5000","TOL_6300","TOL_8000","TOL_10000","TOL_12500","TOL16000","TOL_20000"
"3496",738792.7271,"2022-09-28T17:27:04Z","4","Tow_p1",137,109.0172584,120.2996863,NA,98.57268047,107.3349635,113.8774036,112.9130722,113.899961,113.2386892,109.5980077,102.2198278,97.20786087,89.0852333,NA,79.62928473,98.03424095,88.73667556,87.71847069,105.438751,102.6861218,103.3433113,112.5353854,106.3669199,109.5980689,108.005231,106.1531788,107.5252614,108.798198,110.5338663,110.6693385,105.7850728,107.5010323,107.6417023,103.2146342,100.82662,99.2358987,97.2323296,94.76809475,94.57330014,91.69404935,89.61014623,87.05263489,83.75117048,78.16716902
"3497",738792.7271,"2022-09-28T17:27:05Z","4","Tow_p1",137,102.0938741,119.08848,NA,98.24307269,105.0567115,109.5941309,113.2202561,112.8189565,112.4145054,109.28492,101.5897866,97.10537665,89.19377177,NA,83.95868022,96.63011194,92.60379731,89.15948315,103.5314616,99.37738713,101.7912136,106.8335515,104.4308593,109.9882276,108.4632256,106.0183649,105.221576,107.3599093,110.1557954,109.660486,106.6306777,105.5447063,107.1707436,102.7522675,101.4126323,98.48260289,96.30541139,94.91106031,94.31736319,91.63359851,89.89442866,87.10262801,83.94134748,78.4248995
"3498",738792.7272,"2022-09-28T17:27:06Z","4","Tow_p1",137,108.7287211,119.7557907,NA,97.09962885,102.9866502,113.2633593,113.3082373,113.2705048,112.4036514,109.296104,102.0349755,97.7331571,89.21251185,NA,83.25046861,95.65650701,90.92886808,91.7651038,100.861733,97.9205359,103.8461533,111.7225494,105.9189456,109.0151571,109.0198817,107.3794187,107.7697719,106.4846084,110.3342689,109.7530892,106.6644076,105.193191,107.4582752,102.5541506,100.5442624,98.38984891,97.47707791,95.41718542,95.18341929,92.14760382,89.97904697,87.11626345,83.96988957,78.44631409
"3499",738792.7272,"2022-09-28T17:27:07Z","4","Tow_p1",137,107.0771768,120.0381224,NA,99.19778828,106.1325504,113.0157625,113.7078177,113.521302,112.9707919,108.9795501,102.1157985,97.05364723,88.85828633,NA,83.54617698,98.05997714,92.27841227,88.12192715,103.8772549,102.0348758,103.1481259,111.5048591,105.8200585,108.6094385,110.0476463,107.863318,107.1291538,107.3566799,110.7530115,110.5110428,106.6019341,106.0175754,107.0148911,102.4137783,100.544437,98.2227045,97.60179762,95.88703964,94.50242815,91.32961206,89.52315454,86.70809875,83.66730683,78.29651205
"3500",738792.7272,"2022-09-28T17:27:08Z","4","Tow_p1",137,103.6078086,118.8994642,NA,99.74032245,104.5284654,110.8019661,111.4918434,112.578805,112.9852922,108.7949003,101.8431289,97.28602182,88.55785727,NA,80.75206925,99.25634101,89.41731554,89.38660457,101.7616309,100.9685448,102.5569902,108.0796078,105.7978622,107.5049685,106.1926654,106.342113,107.3231231,104.0230314,110.0792637,110.5662288,107.1718918,105.1565498,107.0083096,102.190336,99.54003277,98.13683746,97.48861164,95.00571669,94.46639249,92.11077591,89.68746428,86.43398473,83.24233951,78.22943805
"3501",738792.7272,"2022-09-28T17:27:09Z","4","Tow_p1",137,106.196167,119.5499784,NA,100.6701428,104.3124338,111.1422188,113.7037588,112.7112885,113.1567672,109.1032816,102.2876044,97.40585607,89.13400175,NA,84.15957346,100.179979,89.93333181,90.22314796,101.5557775,100.6564808,100.7089671,109.4931142,104.6725646,108.7059626,108.9606572,109.1209712,107.8643788,105.9375943,109.3598448,111.1294683,106.8985772,104.5019072,107.3011155,102.5258075,99.88502639,98.73917376,97.9286291,95.1148654,94.67738201,92.14739776,89.67237786,86.98036144,83.87783198,78.81225875
"3502",738792.7272,"2022-09-28T17:27:10Z","4","Tow_p1",137,104.3543094,119.306234,NA,99.96203833,103.5454729,112.3655144,112.689766,112.7774863,112.3970264,108.8597319,101.7443136,97.66573028,88.35240373,NA,85.09017896,99.34039755,89.99646613,87.33705326,101.2759625,99.3782084,102.703997,109.4501905,108.1729333,108.8060322,107.2334821,107.552674,105.8565441,107.2842668,109.891591,110.0914939,106.2264658,104.7114955,106.9155447,102.1568924,100.5395535,98.18770294,96.94724105,95.31883611,95.08502801,92.2528985,89.71938573,86.12703396,83.19792049,78.1648417
"3503",738792.7272,"2022-09-28T17:27:11Z","4","Tow_p1",137,105.4425841,119.8756368,NA,97.64374637,102.9580774,112.8392413,114.0955065,112.8006257,113.1395393,108.8997291,102.2097095,97.48186836,88.19112927,NA,81.02145381,95.38101412,93.49063105,88.0490898,100.3876377,99.13241586,105.4422389,109.7191733,108.0294238,110.349663,109.1553357,108.1996577,106.359383,104.3320003,110.7995463,110.3268007,107.6273142,106.055083,107.1760488,101.7498117,100.1978276,98.84896174,97.15656514,95.75809321,94.82360463,92.35118249,89.2695851,85.93341469,83.06875724,78.10132016
"3504",738792.7272,"2022-09-28T17:27:12Z","4","Tow_p1",137,104.8103826,119.5764357,NA,99.0286024,104.4189964,112.2652323,113.2436351,113.400529,112.3311075,108.9540392,102.4366452,97.19620573,88.14206498,NA,80.75433172,97.5528092,93.39369963,88.19554993,100.597215,101.9113875,106.1307037,109.2060697,106.4493554,108.7043065,109.0224039,107.5580749,106.4457587,107.253564,110.847794,109.841741,106.739754,104.3806691,107.3716299,102.0012945,99.10981779,98.71979072,97.7152206,96.2005184,94.45992086,92.20239746,88.97899287,85.91326037,82.98607911,77.98068706
"3505",738792.7272,"2022-09-28T17:27:13Z","4","Tow_p1",138,102.7649633,119.3078399,NA,97.23901703,101.5597484,111.5780614,114.049343,112.3607023,112.1463855,108.9514014,101.5832233,97.06133405,88.20072001,NA,85.6527775,95.76627991,90.62743414,84.19344791,99.3172413,97.41402306,105.3601238,108.4511744,105.9611027,109.3654347,109.7577345,108.6378992,106.3625085,107.271939,108.7841277,109.8434157,106.1498729,104.1921548,107.0701513,102.4664656,99.98609448,97.64648721,97.25233687,95.14632874,94.16293113,92.14195106,89.23083591,86.05434007,82.94642321,77.82497074
"3506",738792.7272,"2022-09-28T17:27:14Z","4","Tow_p1",105,101.8738149,119.612971,NA,95.24266031,101.6453198,111.5564196,113.4100032,112.7499312,113.5228389,109.8297851,102.5620694,97.8164632,88.36364372,NA,84.32825824,93.65832172,88.75783502,86.8038849,93.25046839,100.7966042,107.0553059,106.4499427,106.8289615,108.5630266,109.4769752,107.6935776,107.2126801,106.7969622,109.4397992,111.1417773,108.0952625,104.841192,108.1592087,103.1270012,100.0689644,98.60358396,98.38130253,95.91046963,95.41796265,92.24566844,89.49200201,86.19969127,83.10766561,78.10832766
"3507",738792.7273,"2022-09-28T17:27:15Z","4","Tow_p1",107,100.7829611,119.5178277,NA,98.42944,103.5006868,111.2831076,113.3088854,113.2594173,113.0713383,109.0198896,102.1443219,97.30930817,88.41368966,NA,84.05837659,97.08191543,92.05062748,89.06792317,96.96009292,102.2057545,106.094936,107.0461915,106.3374541,108.391158,109.1595787,107.9786188,106.6302796,107.3081955,110.4911895,110.336277,108.1108093,104.7789815,106.8799022,102.678227,100.9753282,98.06264717,97.89702359,95.82232461,94.87126823,91.91197036,88.80144844,85.74762608,83.96100934,78.41607027
"3508",738792.7273,"2022-09-28T17:27:16Z","4","Tow_p1",137,99.10190616,118.2179355,NA,94.68763311,101.7567081,109.9352519,111.9521842,111.4989936,112.2743546,107.9980171,100.8227996,96.40033475,87.9554041,NA,82.98157701,93.3851479,87.51158271,84.70468082,97.13967765,99.78379666,104.2952348,106.2663755,104.6694751,106.3834347,107.9031934,107.123438,104.7308682,105.6484447,108.7380488,109.9285835,106.5498676,104.026268,105.9611351,102.0023923,98.89482454,97.35105082,95.79499367,94.55544505,93.47392048,91.66321274,88.28366338,85.30718833,83.34199693,78.40308826
"3509",738792.7273,"2022-09-28T17:27:17Z","4","Tow_p1",100,99.1421553,118.5342412,NA,99.75495515,102.3782243,110.4208404,112.6028826,111.5767982,111.8616118,108.9354634,101.2460868,96.95745198,88.30974907,NA,81.97250053,98.06893163,94.59901702,88.04493033,98.75369799,99.61337717,105.4149625,105.6009662,105.917991,107.7671609,107.8791938,107.8478873,104.1767442,106.7628311,108.4606785,109.527446,105.7821379,104.1439924,107.3833398,102.0185481,98.8085509,97.94520546,96.59938989,94.01830864,94.13726132,91.97783842,88.99623722,86.11289248,83.14974849,77.95774907
"3510",738792.7273,"2022-09-28T17:27:18Z","4","Tow_p1",137,104.1626677,118.7480466,NA,97.20405006,105.2700554,111.490105,112.8020635,111.7429298,111.5819802,108.1424753,101.6450994,97.11287329,88.68516876,NA,83.3830752,95.6078564,91.45411236,91.04226283,101.6145272,102.5230731,104.9947396,108.0977079,106.514373,108.3728192,108.5026497,107.0797351,106.055857,105.6657732,108.5849066,108.3131862,106.9283811,104.2866262,106.0829455,102.1260293,99.19393508,98.18397391,96.73937103,95.18873872,94.16011342,92.39728019,89.0358051,86.53248751,83.38555516,78.49393057
"3511",738792.7273,"2022-09-28T17:27:19Z","4","Tow_p1",137,105.2039442,119.0567506,NA,97.56452918,106.1506075,112.493361,111.9945053,111.9131556,112.5611474,108.199081,101.7186425,96.80072444,87.64771421,NA,81.62856214,95.6418808,92.77868387,92.7560554,102.6765898,103.1824019,103.855613,109.0691302,108.606463,107.3067131,107.1932617,107.1686512,105.2404735,105.2602775,109.4621877,109.9732475,107.0846108,104.7507228,106.1813706,101.9416089,99.49857967,97.79194911,97.42520857,95.20205279,93.98226262,91.89768073,88.67739247,85.36393489,82.60873343,77.45005817
"3512",738792.7273,"2022-09-28T17:27:20Z","4","Tow_p1",137,104.6062956,119.2664522,NA,97.48288288,105.4080404,113.5476486,111.5601761,112.4842247,112.1305924,108.6466811,101.745571,97.23411361,88.13149137,NA,81.13972031,96.6162715,89.4608112,87.34945081,103.6828214,100.3523004,108.5536491,108.9302876,108.8365777,106.6209589,107.4096842,106.2549655,108.3348413,105.5197112,108.6562245,109.6869737,106.7130243,103.6861318,106.7850553,102.1896444,99.5286697,97.97949267,97.00486458,95.62265034,94.63302251,91.96793969,89.08581255,86.12326091,82.62870307,77.60484167
"3513",738792.7273,"2022-09-28T17:27:21Z","4","Tow_p1",137,106.5272571,119.6303004,NA,96.0686308,106.3095804,113.5160704,113.6116962,111.8565833,112.3364038,108.4339088,102.1033106,97.67731176,88.45290471,NA,82.50041942,92.02502475,93.56520428,88.29484109,103.8788717,102.4671812,105.1098501,110.7326984,108.6859463,110.7811488,105.5546353,108.6963253,106.1280021,105.0879693,109.0346777,109.1878954,108.0963484,103.7653746,106.6526579,102.1342153,98.52027866,97.87984727,97.85040479,96.01747983,94.9858737,92.48850178,89.69494507,86.20535674,83.40588757,78.05184016
"3514",738792.7273,"2022-09-28T17:27:22Z","4","Tow_p1",137,106.0791151,118.7778069,NA,94.45379991,105.1293208,112.4261954,112.461743,111.2561292,111.6516829,108.2672605,101.7004603,97.61131903,88.22235828,NA,81.17358263,92.79108511,88.78510546,86.59151037,104.3922239,96.65521272,105.0896609,109.501641,107.2746192,108.8153421,106.5943443,107.3633907,106.1211924,104.3679601,108.1466922,109.3477315,106.1517085,102.7861663,106.4536502,101.9723385,98.54795647,97.09687827,97.51557482,96.04669475,95.03661961,92.18744166,89.66407919,86.0940846,82.88846772,77.9803178
"3515",738792.7273,"2022-09-28T17:27:23Z","4","Tow_p1",137,104.7031618,119.2513343,NA,96.51630531,106.0526937,112.1413141,112.0945406,112.8015118,112.5889339,108.8790602,101.7116778,97.84727918,88.79748546,NA,84.50693304,94.78387237,90.76491696,91.15711827,104.8572909,99.23805734,105.5330773,108.788336,107.1870327,107.3015097,107.6796446,106.9588769,107.3582751,106.6644679,109.5323462,110.099784,107.6397252,103.2448881,107.0129501,102.2622544,100.063577,97.72204379,97.24769334,95.57083898,94.75796632,92.97081492,90.48748119,86.70203161,83.50375479,78.20324581
"3516",738792.7274,"2022-09-28T17:27:24Z","4","Tow_p1",137,104.7910969,119.463867,NA,97.03016189,106.241604,112.3736405,113.2351605,112.2057343,112.5978195,109.0158726,102.6586915,97.97024609,89.00410694,NA,79.83740614,95.88626383,90.30320296,85.81369041,104.5757101,101.1485616,105.1176244,109.5826501,106.9372782,107.3368341,108.628164,109.2195924,105.3327809,105.2928921,109.9214604,109.5304097,108.0830914,104.4424571,107.137014,102.7000914,99.72077602,98.88799381,98.37034595,95.83462137,95.48214501,92.33931014,90.082731,86.77438397,83.95501521,78.49199639
"3517",738792.7274,"2022-09-28T17:27:25Z","4","Tow_p1",137,103.8796674,119.512673,NA,95.63915666,105.6859638,110.8460366,114.051912,112.6600932,112.8212446,109.1112873,101.471719,97.11433259,88.20427174,NA,83.05471961,93.77956407,90.31019054,89.62926354,104.4672471,99.10804936,103.6505992,108.045729,105.3866051,110.8016779,109.4201453,106.6684504,106.6285897,106.534417,109.7067704,110.7829179,106.9842541,103.3822998,106.911226,102.7162541,101.3669646,97.59629075,97.17081334,94.87319491,94.61836062,91.49928368,89.22731982,86.17825003,82.65354735,77.94691123
"3518",738792.7274,"2022-09-28T17:27:26Z","4","Tow_p1",138,104.0381496,118.7246258,NA,97.51013404,108.1032257,110.588097,112.6447527,111.8036214,111.2835629,108.6523046,100.631403,97.29230233,88.85817381,NA,83.91762383,95.66808489,92.30942259,89.01204875,107.6752523,97.21570338,101.700538,108.7026372,104.0708726,109.3401691,107.2728504,106.4915687,106.2178601,106.2907736,108.2643919,108.8054472,105.9449909,102.8158092,106.2594036,102.2364433,101.5608177,96.49042923,95.92318595,95.04685261,94.50144544,91.90008346,89.96791883,86.71128448,83.69592997,78.17246231
"3519",738792.7274,"2022-09-28T17:27:27Z","4","Tow_p1",137,104.3482493,119.2411571,NA,97.19918854,107.4255632,113.0891101,112.8150981,112.1519428,111.4248831,107.8446368,101.4306709,97.57050477,89.03343468,NA,87.28004116,95.39069051,90.97805762,87.42347446,106.8502677,97.99738013,106.9112772,109.6247209,107.9820538,108.6929208,108.089925,107.2249861,107.4493154,106.1535655,108.2806101,109.069513,106.08678,102.4311086,106.0531275,101.5495989,97.98659437,96.99433943,97.13330747,95.71502862,94.6461268,92.4984952,90.09859061,87.01751937,83.67688302,78.06692523
"3520",738792.7274,"2022-09-28T17:27:28Z","4","Tow_p1",137,103.5593908,119.1238657,NA,95.07060084,107.7185306,111.3000772,113.4043134,111.9723521,111.97241,108.181203,101.6434888,97.03620848,87.97309959,NA,84.20259819,92.45699707,90.75606378,91.41386171,107.0642997,98.37908741,105.4530366,107.8923335,105.8261119,108.4042823,109.6998461,107.5143376,106.5902396,105.2924169,108.9238428,109.4875944,106.7849716,103.2050178,106.2762714,101.8893084,98.98088785,97.00542124,97.63871483,95.77009899,94.45982968,91.56723443,89.17412344,85.79577678,82.85472765,77.34631382
"3521",738792.7274,"2022-09-28T17:27:29Z","4","Tow_p1",137,106.5436787,119.4982565,NA,95.19739975,108.2718983,112.6889766,113.8786524,112.2193712,111.5858401,107.8156889,101.2672775,96.65544892,87.86834965,NA,88.12421367,93.68203614,85.12568112,89.34250056,107.4790564,100.1490393,105.0710617,109.8794717,107.5073452,110.3263342,108.6403424,108.0170506,108.0348825,104.4096576,108.7790336,109.0205211,106.5169275,102.8828551,105.8970901,101.3134215,99.06560703,96.77312003,96.66629882,96.01017208,94.22743743,91.0581489,88.49285763,85.6005691,82.78734447,77.70855564
"3522",738792.7274,"2022-09-28T17:27:30Z","4","Tow_p1",137,105.9394123,118.5611246,NA,96.84750614,106.7845861,111.7269246,112.5735441,111.2795717,111.2551423,107.2074841,100.44574,95.71096318,87.68269196,NA,86.32983232,95.3343312,89.97426073,90.09212591,105.8158686,99.30127852,105.6258655,109.1306,104.8356164,109.4679414,106.8469383,106.4357327,106.2904732,104.4587431,108.0469416,108.2252132,106.8103267,102.8055898,105.3136129,100.5422372,98.6037583,96.07279459,96.05412171,94.77340702,93.03400939,90.53089935,87.66237824,85.47978653,82.55265666,77.27041756
"3523",738792.7274,"2022-09-28T17:27:31Z","4","Tow_p1",69,105.3532409,118.6750348,NA,95.4266498,108.1150646,112.1797967,112.1800555,111.1762921,111.4110989,107.1751926,100.7377602,96.11306774,88.09278208,NA,83.05011654,94.32818152,87.61786389,87.42300798,107.7744133,96.37020406,105.1185087,109.9197699,105.3808695,108.2817775,106.9407741,106.8514312,105.8590453,104.084514,108.2579064,108.3399801,107.3706891,101.9239032,105.2144759,101.1498112,97.72838926,96.00842978,96.50208163,95.30684913,93.26636151,90.92780712,88.61200669,85.82262185,83.04807352,77.82902452
"3524",738792.7275,"2022-09-28T17:27:32Z","4","Tow_p1",138,104.0001423,119.1036584,NA,92.05084851,106.6205238,112.9779377,113.0846572,111.1625999,111.9495803,107.7364378,100.72634,96.69173691,88.59020194,NA,84.96126543,89.41509894,86.19241419,85.86733614,105.7583455,98.96701353,107.4355953,109.5854197,107.1778231,109.0490931,108.0961417,107.679705,106.8682584,103.1991652,107.8664597,109.5179791,106.954477,102.4474767,105.8684096,101.1463602,98.88583169,96.6830243,96.23642742,94.7093042,93.66185394,91.90644031,88.99610887,86.64896888,83.0071188,77.83035569
"3525",738792.7275,"2022-09-28T17:27:33Z","4","Tow_p1",69,103.9759451,118.9059838,NA,96.2482732,107.4248758,111.3294454,112.0033925,112.1887352,112.3257809,108.4038828,101.0886936,96.27792112,88.32670296,NA,87.36928122,93.675151,91.26704986,86.90549443,106.5566881,99.78825188,106.066612,107.3005546,106.1990605,108.6671077,107.3578539,104.8597838,109.2026743,104.1557818,107.5023782,109.4624335,108.1190348,102.4622699,106.6590285,102.072794,98.32114644,96.79456072,96.87958968,95.0431677,93.34821364,91.2968623,88.65900615,86.18742616,83.08279682,77.86906898
"3526",738792.7275,"2022-09-28T17:27:34Z","4","Tow_p1",68,103.1455446,119.2623336,NA,98.95622564,107.4259156,112.3179483,112.9081546,112.0859763,112.1409407,108.5664424,100.9730557,96.40712488,87.79023529,NA,83.55044356,97.86222476,91.83150942,86.40524191,106.5175105,99.99875295,106.9129905,108.6139968,106.8775724,110.0031827,106.8332864,106.7252588,108.7227327,104.8611954,107.521255,109.2520005,108.0537698,101.9471007,106.4161138,102.868903,99.40158323,96.96752893,96.2351059,95.23007652,93.92361518,91.02666148,88.04517493,85.66463739,82.49650634,77.40355514
"3527",738792.7275,"2022-09-28T17:27:35Z","4","Tow_p1",69,103.8842336,118.9363592,NA,91.83624882,107.5217761,111.493383,112.5277686,113.0247043,111.1655579,107.5795692,100.661065,95.66663614,87.92808848,NA,87.4329345,88.38199369,84.52636655,90.62926536,106.9292083,97.81934649,104.9642367,107.7180829,107.0367999,106.5874691,109.5795792,106.2959538,109.6427107,105.5784754,108.5994079,107.7270394,107.3217627,102.4450628,105.2424657,102.0157683,98.99210623,96.54770137,95.94793178,95.04378395,93.10862167,90.07387452,87.95162429,85.6951634,82.72672831,77.93202616
"3528",738792.7275,"2022-09-28T17:27:36Z","4","Tow_p1",137,102.0945432,118.4862268,NA,96.04564516,105.3810021,111.6777535,112.4107781,110.9845146,111.7897941,107.1655561,100.8503429,96.40174915,88.36939438,NA,80.84642267,93.04309139,92.75647033,88.71348873,104.7683333,95.79624156,105.4669172,108.5641419,106.0309139,109.0121502,105.8855454,107.4648856,106.9602429,104.6896824,106.6595958,108.7214474,107.9171873,101.6431809,104.7581985,102.2186245,97.39472513,96.02160092,96.32791548,95.87553274,93.97791401,90.47393134,88.7648827,86.42619668,82.7183344,77.84041377
"3529",738792.7275,"2022-09-28T17:27:37Z","4","Tow_p1",69,104.5908085,118.5503056,NA,96.73746157,108.0213125,110.4801603,112.3441903,110.9395029,112.4473861,106.8051795,100.9100897,96.12873508,87.74545697,NA,84.91250483,95.41335896,89.68436628,91.80996269,107.4440357,98.04477427,104.9222326,107.0754451,104.7175954,108.9259179,107.6474318,105.4772456,106.4889901,104.6618875,107.0192635,109.4802188,108.4813265,102.1684343,104.3794904,101.1840879,98.67658616,96.11264894,96.64295035,95.5982372,93.64991402,90.65863648,87.9220748,85.56774787,82.45677255,77.67756377
"3530",738792.7275,"2022-09-28T17:27:38Z","4","Tow_p1",69,103.973227,119.3936942,NA,96.88198718,107.2284465,112.0001253,113.2624201,112.5005395,112.7671115,107.6700029,100.5057197,96.14071478,87.27947298,NA,85.78962167,94.79693071,91.70383783,91.08782189,106.631276,97.40504871,106.5216188,108.4576998,106.3843173,109.1919752,108.7435959,107.328153,108.5095241,105.6903728,108.4403444,110.1441898,108.4459907,101.9901705,105.7779415,101.8255279,97.34630275,96.09942329,96.01585222,95.00521891,93.49708236,90.8182966,88.24526812,85.13435338,81.89275275,77.30076085
"3531",738792.7275,"2022-09-28T17:27:39Z","4","Tow_p1",69,103.1434378,119.7196636,NA,96.12613939,106.9736911,113.1630842,113.1237434,112.1281173,113.5162793,108.1505139,100.9873577,96.73499516,87.53780207,NA,85.1207502,94.65243178,89.31555336,90.58682017,106.4819151,96.22070639,107.119739,110.6475961,105.9726556,110.0660536,107.7061737,106.512043,108.2393126,106.2220421,107.3771125,111.1866079,108.8484499,102.1969707,105.258435,103.2849678,100.1925636,96.87599741,96.03053477,95.64986098,94.68330021,90.75514097,87.67453225,85.51780284,81.94989489,77.34922087
"3532",738792.7275,"2022-09-28T17:27:40Z","4","Tow_p1",137,102.9477813,118.868712,NA,95.6880573,105.8566991,109.9342077,113.4051545,111.6784489,112.7849447,107.6545884,100.5978605,95.49669928,87.33446043,NA,83.83720683,94.30859093,88.84420308,87.29600028,105.39581,95.23975582,101.9450859,107.8496617,103.4039967,109.7882312,107.1099787,108.5968482,107.6248559,104.3765149,107.9176534,110.3855022,108.0648629,102.1903709,104.9434523,101.8921312,100.6438412,96.52046014,95.78153226,95.05447198,93.19588419,89.80622998,87.00494061,85.18379475,82.17717443,76.65800545
"3533",738792.7276,"2022-09-28T17:27:41Z","4","Tow_p1",137,101.930657,118.6391605,NA,97.18446526,105.2894323,111.6754251,112.8468911,111.4472308,111.8086118,106.733233,100.0642169,95.10342405,87.14705493,NA,81.47201582,96.58539949,87.2709238,88.51890254,104.8347444,94.23072516,106.4904903,108.764834,104.3551925,108.2375984,107.7194636,108.2491873,107.5348853,104.5705791,107.34116,109.6063522,106.2634842,102.5578351,104.2134273,101.4338946,98.34845427,96.10464821,95.370004,94.1950896,92.43675455,89.83575197,87.18528085,84.85839296,82.10700578,76.98295835
"3534",738792.7276,"2022-09-28T17:27:42Z","4","Tow_p1",137,106.594194,119.6088126,NA,97.59984235,105.12116,112.7216752,115.2787487,111.0664966,112.0908514,106.7360173,100.2260822,95.17465779,87.01675751,NA,85.38911999,96.30624428,90.55526738,88.90561452,104.3355455,96.63099242,102.9680476,111.1415954,105.7135113,112.6465077,106.9381403,110.1641068,106.9383058,104.4524297,107.0369002,110.0393454,106.3378076,102.5282194,104.1794974,101.5720545,98.21025038,96.94668866,95.4010498,93.25398492,92.39884455,90.11627782,87.22280895,84.66479742,82.04665021,77.00578013
"3535",738792.7276,"2022-09-28T17:27:43Z","4","Tow_p1",137,104.0523301,118.790086,NA,95.30543796,106.18778,111.4855533,113.4118676,111.9918062,111.1552897,106.9843857,99.65280328,95.24116871,86.97606769,NA,87.20574027,93.54997947,87.79994409,86.48088267,105.8709812,93.94391509,102.9246907,109.2392601,105.7104867,108.1503626,109.1623148,108.5490424,109.0859807,105.5769776,106.1335178,108.6637702,106.0417672,102.2440064,104.8602917,101.0563524,98.17134841,95.68145506,94.93912327,93.82717492,92.80953183,89.75038339,86.89360593,84.60590929,82.00376451,77.07658575
"3536",738792.7276,"2022-09-28T17:27:44Z","4","Tow_p1",137,105.5927877,118.9299461,NA,95.37690531,104.2640113,112.2838603,112.9413145,112.2223091,112.0667527,106.5071788,99.64972108,95.07547443,86.54744956,NA,82.04177314,94.52323888,86.58443897,89.76417119,103.346804,96.16455357,105.4713953,109.9414469,105.4759251,108.6848909,107.5862779,108.169844,107.9470179,106.909902,107.4345521,109.8567119,106.6885622,102.4400936,104.046999,101.2480926,97.79648595,95.49707683,95.20368925,93.73877048,92.92177294,89.16973224,86.35566677,84.01459342,81.73260534,77.03558423
"3537",738792.7276,"2022-09-28T17:27:45Z","4","Tow_p1",138,102.7381332,118.6025466,NA,94.41234105,103.2703559,111.995868,111.9475057,111.7745769,112.481371,106.4816602,99.72364751,96.04646921,86.66094678,NA,81.67331431,93.18149036,87.28070444,89.22683109,101.4312838,98.12487588,104.5505488,109.1564315,106.7649874,108.9535426,106.2025466,105.5974049,107.9211575,107.2342487,105.5164301,110.3464672,107.2136857,102.0725303,103.7408212,101.6425855,97.93764305,94.93832719,94.58748273,95.30209705,94.14192949,89.67856932,86.98887509,84.28484951,81.67380353,76.84041222
"3538",738792.7276,"2022-09-28T17:27:46Z","4","Tow_p1",137,107.5808013,119.0094206,NA,94.78990974,103.4845163,113.707662,111.9175013,111.5112755,112.2414032,107.3809014,100.5758873,96.62211349,86.66346944,NA,83.53956011,90.97731216,91.86011286,88.37818947,102.3453136,96.49200031,105.978071,112.0206719,105.560746,107.8251285,106.9518226,106.5643973,108.3203161,104.1142312,106.80402,110.1579881,106.9291364,101.6244635,104.7001056,102.6902407,98.20927937,96.33694199,95.88452165,95.10426978,94.26854912,91.0995946,88.02070409,84.38071326,81.49842325,76.84956372
"3539",738792.7276,"2022-09-28T17:27:47Z","4","Tow_p1",137,104.6984192,118.6832805,NA,97.1381388,104.7707074,111.7395369,112.4668786,111.33517,112.4191084,107.2040302,100.0489276,95.92300835,86.21765893,NA,79.58486966,95.76733251,91.17126438,90.66252081,104.0267993,95.51128147,102.9078482,110.318494,103.4479708,108.0939379,106.5429606,108.253555,107.9738837,104.9461231,106.2369154,109.9144797,107.6529003,102.6119348,104.6700569,102.391468,97.69100452,95.72440834,95.12928292,94.94039848,93.72340884,90.21283589,87.02422548,83.76523164,81.36013576,76.41674298
"3540",738792.7276,"2022-09-28T17:27:48Z","4","Tow_p1",137,105.9850206,118.9777598,NA,94.70313114,105.8388125,112.2739188,112.6772087,111.1239527,112.9979415,107.057207,100.1446601,96.16415031,86.6825778,NA,84.30173823,91.75375609,90.74284665,90.51399946,105.3003309,95.24732934,102.3503588,111.0565507,103.8173781,107.6558876,107.8163937,108.2256646,107.1947477,105.2051261,106.4313565,111.2056983,107.2420308,101.5962157,104.5843035,102.1590448,97.48723345,95.7086359,95.13879127,95.25172457,93.94336042,90.498336,87.27130998,83.98042956,82.23936399,76.84248253
"3541",738792.7277,"2022-09-28T17:27:49Z","4","Tow_p1",137,107.6503016,118.7196826,NA,93.82733971,104.4864254,112.523244,112.1904825,111.6948583,112.1896748,106.2844803,99.84430486,95.87043869,86.59179364,NA,80.19763538,92.31094262,87.83044022,88.60999506,103.7092719,95.88538231,97.35563927,111.1500766,106.3370786,108.3584299,105.5808558,107.8478299,107.2556618,105.7046193,107.5879888,109.120962,108.4012531,101.6688023,103.9014278,100.6975655,97.92967936,95.61506193,95.05449174,94.47506717,93.06261543,90.98828311,87.66627479,84.16942162,81.71855411,76.67451521
